expel_turks_title;Expel the Turks;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
endless_sea_desc;Our enclaves in Asia are exposed to hostilities by the empires that surround them. We must focus on strengthening their defenses so that they can resist any potential invasion.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
popular_front_title;Popular Front;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
popular_front_desc;The Spanish Popular Front is showing the way. We must unite Communists, Socialists and Anarchists in a broad front that will spearhead resistance to Fascism and the World Revolution.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
support_the_spanish_republicans_title;Support the Spanish Republicans;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
support_the_spanish_republicans_desc;The peoples of Spain are struggling in their war against the Nationalist coup that threatens to take over their entire country. We must support the Republicans now because if they perish, we will find ourselves with a potential new enemy at our doors.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
estado_novo_title;Estado Novo;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
estado_novo_desc;We have followed the principles of Corporatism and Autarky since our 1933 constitution. The surest path to greater national strengthening is to further emphasize this approach, building a new, more powerful state.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
support_the_spanish_nationalists_title;Support the Spanish Nationalists;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
support_the_spanish_nationalists_desc;We must show our support to the Spanish Nationalists, who are fighting for the glory of their country against the Communist and Anarchist threat.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
proudly_alone_title;Proudly Alone;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
proudly_alone_desc;To join the war will potentially result in the invasion of our country and the loss of our overseas territories. Besides, entering the conflict would destabilize the Iberian Peninsula and put Portugal at risk of being occupied by Spain as well. We must remain neutral and seek the safety of our lands, for there are other threats lurking...;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ger_support_the_spanish_nationalists_title;Support the Spanish Nationalists;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
ger_support_the_spanish_nationalists_desc;We must show our support to the Spanish Nationalists, who are fighting for the glory of their country against the Communist and Anarchist threat.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
ita_support_the_spanish_nationalists_title;Support the Spanish Nationalists;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
ita_support_the_spanish_nationalists_desc;We must show our support to the Spanish Nationalists, who are fighting for the glory of their country against the Communist and Anarchist threat.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
rus_support_the_spanish_republicans_title;Support the Spanish Republicans;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
rus_support_the_spanish_republicans_desc;The peoples of Spain are struggling in their war against the Nationalist coup that threatens to take over their entire country. We must support the Republicans now because if they perish, we will find ourselves with a potential new enemy at our doors.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
mex_support_the_spanish_republicans_title;Support the Spanish Republicans;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
mex_support_the_spanish_republicans_desc;The peoples of Spain are struggling in their war against the Nationalist coup that threatens to take over their entire country. We must support the Republicans now because if they perish, we will find ourselves with a potential new enemy at our doors.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
unify_the_nationalist_front_title;Unify the Nationalist Front;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
unify_the_nationalist_front_desc;The rebellion," or ""Nationalists"" as they have begun to call themselves", are a loose assortment of groups united only in their desire to overthrow the Republic. The way to success lies in avoiding infighting and focusing on the struggle against our common foe;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_phalanx_ascendant_title;The Phalanx Ascendant;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
the_phalanx_ascendant_desc;The rise of the Falange is now. The defunct Republic is in its death throes, and though the fight will be long and hard, we have taken the first steps on the path to the rebirth of the Spanish Empire.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
call_corpo_truppe_volontarie_title;Call the Corpo Truppe Volontarie;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
call_corpo_truppe_volontarie_desc;Our supporters in Italy have sent us the Corpo Truppe Volontarie to aid us in our fight, but if we are to succeed it will have to be greatly expanded. We will send a diplomatic envoy to Italy to champion our cause and obtain further military aid on our behalf.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
the_condor_legion_title;The Condor Legion;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
the_condor_legion_desc;Our supporters in the German Reich have sent us the Condor Legion to aid us in our fight, but if we are to succeed it will have to be greatly expanded. We will send a diplomatic envoy to the German Reich to champion our cause and obtain further military aid on our behalf.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
national_recovery_title;National Recovery;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
national_recovery_desc;The time has come to make a concerted national effort to recover from the destruction of the civil war.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
a_great_spain_title;A Great Spain;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
a_great_spain_desc;The fledgling Second Republic has failed in its duties to protect religion, family, and property. As the Left beleaguers our Christian civilization, the Confederacion Espanola de Derechas Autonomas will stand in its defense and give Spain true unity and a new spirit. Parliament will submit to the will of the people, or we will eliminate it.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
claim_the_aragonese_posessions_title;Claim the Aragonese Posessions;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
claim_the_aragonese_posessions_desc;The Kingdom of Aragon once stretched far and wide in the Mediterranean. Spain, as the historical continuation of the Aragonese Kingdom, rightfully deserves these territories returned to its control. We shall assert this right.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
accept_catalans_and_basques_title;Accept the Catalans and Basques;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
accept_catalans_and_basques_desc;Catalans and Basques are legal citizens of our country, which is why we fully recognize their rights.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
national_and_popular_army_of_spain_title;The National And Popular Army of Spain;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
national_and_popular_army_of_spain_desc;The military might of the new Spanish nation will be organized in a national and popular army in which all able-bodied men shall have the honor of being enlisted.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
the_popular_front_title;The Popular Front;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
the_popular_front_desc;The danger posed by Fascism and religious superstitions to our personal liberties is paramount, and we must establish a broad front of political parties that are united in their opposition to the Right. Only if we band together will we be able to halt their advance and save our republic.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
regional_defense_council_of_aragon_title;Regional Defense Council of Aragon;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
regional_defense_council_of_aragon_desc;For the purposes of warfare, and by necessity only, the autonomous anarchist communes that have arisen as a result of the Civil War must be united under a singular Defense Council that can coordinate our efforts. We will begin by establishing one in Aragon.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
mujeres_libres_title;Mujeres Libres;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
mujeres_libres_desc;The social revolution has only partly succeeded. The next step is the liberation, empowerment, and education of the working class woman. Equality will benefit the community as a whole.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
agrarian_collectivization_title;Agrarian Collectivization;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
agrarian_collectivization_desc;Collectivized organization of our agriculture will ensure all who live in the communes have the food they require, rather than sell the harvests where they make the most profit.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
freedom_of_thought_title;Freedom of Thought;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
freedom_of_thought_desc;Closed-mindedness has no place in our communities. All are welcome, no matter their ideas, as long as they accept the basic underpinnings of our society.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
maintain_the_second_republic_title;Maintain the Second Republic;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
maintain_the_second_republic_desc;The rebellious military has not succeeded in its coup attempt, and our government maintains its ability to rule in freedom. The Second Republic shall prevail against the threat of the Right, just as it prevailed over the miners' strike in 1934.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
communists_in_the_government_title;Communists in the Government;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
communists_in_the_government_desc;Communist influence in the government has grown to such a degree that they now demand a complete change in leadership to reflect the new realities of the Republic.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
the_stalinist_doctrine_title;The Stalinist Doctrine;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
the_stalinist_doctrine_desc;There are those among our loose alliance of anti-fascist groupings who interpret the word of Marx independently from Stalin. This is a thorn in the side of all of Socialism, and cannot be allowed to continue. So that the Worker's fight is not endangered we must eliminate these dissenting voices and unite under one leader.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
the_spanish_red_army_title;The Spanish Red Army;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
the_spanish_red_army_desc;A new and loyal army shall be created to defend the interests of the Spanish worker against foreign threats. We will model this after that of the Soviet Union.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
anti_fascist_workers_revolution_title;The Anti-Fascist Worker's Revolution;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
anti_fascist_workers_revolution_desc;Now is the time for the Spanish worker to rise up against the fascist enemy! We stand hand-in-hand with the bourgeoisie, but only for as long as we need to in order to ensure this threat is dealt with. The revolution begins now!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
arm_the_workers_militias_title;Arm the Worker's Militias;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
arm_the_workers_militias_desc;We have organized militias from the workforce, and must now ensure they are adequately equipped so they may form the vanguard against the fascist enemy and the disloyal army.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
invite_socialist_intellectuals_title;Invite Socialist Intellectuals;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
invite_socialist_intellectuals_desc;Our society will be a haven for all intellectuals who share our dedication to the socialist cause. These individuals must be invited from far and wide, so that their genius may provide advancements for the rest of us to benefit from.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
oppose_the_royal_dictatorship_title;Oppose the Royal Dictatorship;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
oppose_the_royal_dictatorship_desc;If we want to end the oppressive regime of Tsar Boris, we must begin by seeking the necessary support to exert significant opposition to the current government, which is entirely made up of tsarist puppets.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
appoint_communist_ministers_title;Appoint Communist Ministers;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
appoint_communist_ministers_desc;We must pressure the Bulgarian government to appoint ministers who seek a change of course from the dictatorial regime of the Tsar. Only from within the government will we be able to bring down the tsarist system.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
the_fatherland_front_title;The Fatherland Front;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
the_fatherland_front_desc;After gathering significant support from numerous political groups, it is time for our anti-fascist front to become a political movement in itself, uniting the members of all these different political organizations into a single party, determined to resist fascism in Bulgaria at all costs.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
overthrow_the_tsar_title;Try to Overthrow the Tsar;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
overthrow_the_tsar_desc;Anti-tsarist sentiment is spreading in Bulgaria and we must seize this valuable opportunity to overthrow Tsar Boris and abolish the Bulgarian monarchy once and for all. There is no place in modern Bulgaria for such an obsolete form of government!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
liberation_of_the_proletariat_title;Liberation of the Proletariat;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
liberation_of_the_proletariat_desc;It is our duty to put an end to the oppressive regimes to which the working class of neighboring countries is subjected. The Bulgarian people's army will not rest until these tyrannical governments are overthrown, even if it has to fight against the major European powers that support them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
democratic_principles_title;Democratic Principles;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
democratic_principles_desc;While our main objective is to end the authoritarian regime of the Tsar, we cannot allow a totalitarian communist government to be established in its place. We must stay true to democratic ideals and seek to increase the influence of like-minded ministers in government.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
form_a_popular_bloc_title;Form a Popular Bloc;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
form_a_popular_bloc_desc;In order to form a strong united bloc against authoritarianism and oppression in Bulgaria, we must lean towards socialist policies and seek cohesion between left-wing political groups willing to fight against fascist and monarchist regimes.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
abolish_the_monarchy_title;Try to Abolish the Monarchy;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
abolish_the_monarchy_desc;The monarchy may have been a useful tool in maintaining stability in Bulgaria during the early years of the Bulgarian Third State, but after devastating wars and tyrannical regimes, people have lost faith in this antiquated system of government. The time has come to try to abolish it.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
power_to_the_tsar_title;Power to the Tsar;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
power_to_the_tsar_desc;The Zveno established an authoritarian military regime before being overthrown by Tsar Boris III in 1935. But the Tsar preserved this power centralization and it is time to make good use of it, if we are to unify a fractured nation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
the_tsars_regime_title;The Tsar's Regime;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
the_tsars_regime_desc;Our country is split into multiple factions, social movements and banned political organizations. The Tsar must impose his full authority if he is to eventually bring cohesion and stability to Bulgaria.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
promote_bulgarian_nationalism_title;Promote Bulgarian Nationalism;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
promote_bulgarian_nationalism_desc;There may be countless threats to our nation from both abroad and within it, but if we Bulgarians stand together and work side by side, we shall prevail in the turbulent times ahead!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
guardians_of_the_balkans_title;Guardians of the Balkans;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
guardians_of_the_balkans_desc;We must preserve Bulgarian hegemony in the Balkans against any enemy power that dares to challenge it, therefore we will redouble our military efforts and urge our puppet governments in the Balkans to act likewise to assist us in the defense of our domain.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
appoint_right_ministers_title;Appoint Right-Wing Ministers;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
appoint_right_ministers_desc;The Tsar's regime, while helpful in exercising firm control over the country, lacks any real goals to improve Bulgaria's situation on the international scene. We must take advantage of the authoritarian nature of the current system to appoint new ministers who are ready to make the political and social changes that Bulgaria really needs.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
economic_protectionism_title;Economic Protectionism;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
economic_protectionism_desc;We must implement new reforms to boost the national economy and industry, while also protecting basic sectors in Bulgaria such as agriculture and handicrafts.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
depose_the_tsar_title;Depose the Tsar;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
depose_the_tsar_desc;The Bulgarian monarchy has become a liability that can only hinder us in achieving our goals. The Tsar's usefulness has come to an end and it's time to get him out of the way.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
the_fate_of_the_balkans_title;The Fate of the Balkans;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
the_fate_of_the_balkans_desc;Bulgaria has been subjected for too long to the will of her neighboring countries and the great European powers that support them... But times have changed, our country has grown stronger like no other Balkan nation, and Bulgaria is powerful enough at last to assert its supremacy and subjugate the pathetic states that surround her.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
rebuild_the_bulgarian_army_title;Rebuild the Bulgarian Army;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
rebuild_the_bulgarian_army_desc;We are surrounded by potential enemies, as history has taught us harshly, and it is crucial that we build a powerful army and develop modern tactics if we are to prevail in any future conflict.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
a_black_sea_fleet_title;A Black Sea Fleet;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
a_black_sea_fleet_desc;If we want to have some sort of naval presence, we need to assemble a fleet suitable for the Black Sea, focusing on the construction of destroyers, for they are the backbone of any modern fleet.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
bulgaria_on_the_three_seas_title;Bulgaria on the Three Seas;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
bulgaria_on_the_three_seas_desc;As it happened in ancient times during the First and Second Bulgarian Empires, the coasts of Bulgaria are once again bathed by the Aegean, the Adriatic and the Black Sea. The next step is to develop the necessary infrastructure to build a powerful navy capable of securing Bulgarian dominance in the three seas.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
venerate_the_ancient_greeks_title;Venerate the Ancient Greeks;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
venerate_the_ancient_greeks_desc;Are we not the descendants of the venerable Greeks of old? Do we not share blood with those masters of polemics, philosophy, and war? We shall instill a strong sense of pride back into our people, so that we may take our place as the guiding star of Europe once again.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reviving_the_doubleheaded_eagle_title;Reviving the Double-Headed Eagle;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
reviving_the_doubleheaded_eagle_desc;The Venizelists were cowards who refused to let Greece restore its true lost glory – the glory of Byzantium! Why stop with Turkey’s coasts when we can reclaim all the lost territories of the Empire? A new age of glory for Greece has begun!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
hellenic_armed_forces_title;Hellenic Armed Forces;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
hellenic_armed_forces_desc;Our armed forces are decent enough for our current national situation, but we remain the weakest of the Balkan Pact members militarily and have been criticized often for the lack of modernization across our armed forces. It is time we got serious about our military situation, especially as our internal situation deteriorates...;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_hellenic_spirit_title;The Hellenic Spirit;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
the_hellenic_spirit_desc;Our armed forces are decent enough for our current national situation, but we remain the weakest of the Balkan Pact members militarily and have been criticized often for the lack of modernization across our armed forces. It is time we got serious about our military situation, especially as our internal situation deteriorates...;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
hellenoturkism_title;Hellenoturkism;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
hellenoturkism_desc;There is an almost universal desire amongst the Greek leftist Parties for a deepening of our relations with Turkey. We have fought and bled each other for so many centuries that nobody thought to consider the wonders that we could achieve together! We must both bind ourselves to the social powers for the sake of security! Let us hope the Turks see it the same way as us...;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
request_communist_support_title;Request Communist Support;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
request_communist_support_desc;George II is no Greek and he has absolutely no right to interfere in Greece’s affairs! Our country has bled too many times over his fabricated right to rule, and now we must finally bring this criminal to justice! But we cannot do it alone, and there is only one group that hates the king as much as we do...;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_greek_industrial_revolution_title;The Greek Industrial Revolution;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
the_greek_industrial_revolution_desc;Greece should have been industrialized decades ago, but corrupt politicians and interceding foreign powers have left us with an economic system from a bygone age. We do not have the luxury of time to change our way of life overtime, we must start now and work quickly.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
agricultural_communes_title;Agricultural Communes;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
agricultural_communes_desc;The world has industrialized around us and it is high-time we caught up. But many of our people know nothing outside a life of agricultural work, and we cannot do away with our roots so easily. We shall organize the agrarian sector into efficient communes, freeing up talent for other fields such as manufacturing or military labor.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
prepare_for_the_great_antifascist_war_title;Prepare for the Great Anti-Fascist War;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
prepare_for_the_great_antifascist_war_desc;Fascism is the greatest threat to the creed of Marxism – it represents an ideological challenge that can only be crushed on the battlefield. The Soviet Union does nothing to stem the spread of fascism, and so it falls to us.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
ally_tito_title;Ally Tito;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
ally_tito_desc;There is no revolutionary more devoted to our creed of anti-Stalinist Marxism than Josip Broz Tito of Yugoslavia. We might not like it, but we need him and his countrymen united behind us under a banner of brotherly solidarity against the bloodthirsty fascists and the treacherous Bolsheviks.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
dominate_the_bulgarians_title;Dominate the Bulgarians;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
dominate_the_bulgarians_desc;The Bulgarians have threatened the safety of Greece time and time again. The ‘Prussia of the Balkans’ they were called – how quaint. We won’t let them jeopardize the safety of Greece, not again.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
peace_at_home_title;Peace at Home;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
peace_at_home_desc;Our potential enemies will pounce upon us the moment they sense weakness inside of us. It is the paramount responsibility of all Turkish administrations to secure the well-being and internal stability of the state. When we have Peace at Home, we can aspire for Peace in the World.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
learning_from_the_great_war_title;Learning from the Great War;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
learning_from_the_great_war_desc;Even though our armies emerged from the War of Liberation victorious against the Entente and the Ottomans, our nation paid the price for freedom in blood. We must never again allow a disaster of such a devastating scale to strike our country again. We must learn from our past mistakes, and study our victories.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
continue_the_policy_of_etatism_title;Continue the Policy of Etatism;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
continue_the_policy_of_etatism_desc;Ismet Inonu and a group of fellow left-wing ministers are in favor of pivoting our economic policy away from laissez-faire liberalism and towards a uniquely Turkish state-managed economy. Etatism, like Kemalism, represents the perfect fusion of left-wing and right-wing ideologies into something even greater which serves the Turkish people best.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
kemalism_and_the_modern_movement_title;Kemalism and the Modern Movement;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
kemalism_and_the_modern_movement_desc;When Recep Peker returned from Italy with a report on how fascism could be made compatible with Kemalism, he was ejected from his office. Fascism is the creed of the twentieth century, and we were fools to look past the ideology best suited for Turkey when it was staring at us from right across the Adriatic!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
fatherland_first_title;Fatherland First;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
fatherland_first_desc;There are a lot of elements of Turkish society that would undermine the government and destabilize our society for their own selfish reasons. That stops with us: from now on, every citizen of Turkey will put their Fatherland First!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
patriotism_over_internationalism_title;Patriotism Over Internationalism;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
patriotism_over_internationalism_desc;We reject the internationalism of Trotskyism and radical Marxism in favor of a truly national form of socialism. The plight of the international worker is secondary to the struggles of the Turkish laborer, and that is what sets Kemalist-socialism apart from the more radical variants of communism.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
pivot_to_the_past_title;Pivot to the Past;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
pivot_to_the_past_desc;The War of Independence may have been a necessity, but the Republic was a mistake. Ataturk is no longer here to safeguard his precious secular republic, and the people clamor for the return of the Ottoman Sultanate. We shall oblige them, after putting down the Kemalists once and for all.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
purge_the_kemalists_title;Purge the Kemalists;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
purge_the_kemalists_desc;By ridding our country of the Kemalist scourge, we will have sown the seeds for the return to our old ways of living and of governing. The Sultan's return is inevitable, as is the destruction of the ephemeral republicans.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
return_of_the_sultan_title;Return of the Sultan;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
return_of_the_sultan_desc;It is at long last time to accomplish that which we have dreamed of for so long: we must bring the Sultan home from exile immediately. Our loyalists already have him in hand, and now all that is left is to bring him home and give him a grand coronation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
misak_i_milli_title;Misak-i Milli;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
misak_i_milli_desc;Misak-i Milli - the National Oath. After the collapse of the Ottoman Empire and the conclusion of the War of Independence, we voluntarily surrendered a great deal of territory that we held and dropped our claims on the territory. The world is different now, and the people in these territories clamor for our return. We shall oblige them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
rebuke_the_treaty_of_lausanne_title;Rebuke the Treaty of Lausanne;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
rebuke_the_treaty_of_lausanne_desc;We have already violated so many of the stipulations of the treaty that was imposed on us after the end of the Great War. It is time to finally throw off the yoke of our enemies, just as our allies have already done before us. It is unfortunate, but we cannot trust that our western borders will be secure until the Greek is resolved.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
avenge_the_treaty_of_sevres_title;Avenge the Treaty of Sevres;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
avenge_the_treaty_of_sevres_desc;France thought they could destroy us when we were at our weakest. They sought to exploit us, and disarm us, and divide us. We shall do unto them exactly as they had planned to do unto us.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
